status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
default,2,owner,60,26,single,no,freelance,35,0.0,10000.0,4800.0,1600,1911
ok,10,owner,60,50,married,no,freelance,35,0.0,3500.0,0.0,700,985
ok,1,other,36,32,single,no,freelance,35,0.0,0.0,0.0,1000,1172
ok,0,owner,18,26,single,no,others,35,85.0,7500.0,2600.0,600,1290
ok,7,rent,36,33,separated,yes,fixed,47,115.0,0.0,0.0,645,895
ok,1,other,36,46,married,no,freelance,60,0.0,0.0,0.0,660,1212
ok,14,owner,18,37,married,no,fixed,60,215.0,7000.0,0.0,600,1661
ok,16,owner,60,48,married,no,freelance,45,273.0,7000.0,0.0,2000,2529
ok,8,parents,36,26,married,no,freelance,45,0.0,4000.0,0.0,1000,1500
ok,1,parents,60,22,single,no,fixed,35,110.0,2000.0,0.0,1500,2098
default,0,other,36,41,married,yes,freelance,35,0.0,0.0,0.0,1000,1600
default,3,rent,36,61,married,no,fixed,41,57.0,12000.0,0.0,2500,3559
ok,10,parents,48,24,single,no,fixed,35,163.0,0.0,0.0,1000,1260
ok,3,parents,24,24,married,no,fixed,35,120.0,10000.0,0.0,500,650
default,4,parents,60,26,single,no,fixed,35,52.0,0.0,0.0,1050,1372
ok,1,rent,36,22,single,no,fixed,59,136.0,0.0,0.0,450,2050
default,3,owner,36,36,married,no,freelance,90,82.0,4000.0,0.0,1300,1500
ok,2,rent,48,45,married,no,freelance,47,124.0,0.0,0.0,1600,1895
ok,5,parents,12,43,married,no,fixed,105,265.0,0.0,0.0,500,1114
ok,5,parents,24,35,married,yes,fixed,35,189.0,3000.0,0.0,800,1828
default,4,owner,60,35,married,yes,freelance,45,0.0,15000.0,3000.0,2000,2477
ok,10,parents,36,28,married,no,freelance,45,230.0,0.0,0.0,1700,2300
default,2,owner,60,32,married,yes,fixed,60,260.0,2500.0,450.0,1800,2400
ok,30,private,36,66,single,no,fixed,35,111.0,3500.0,0.0,800,1251
ok,15,other,48,33,married,no,fixed,45,125.0,0.0,0.0,1000,1587
ok,0,parents,36,25,single,no,fixed,35,440.0,0.0,0.0,550,1546
default,3,owner,60,40,married,yes,fixed,60,200.0,8000.0,0.0,1700,2000
ok,4,rent,48,42,married,no,freelance,100,245.0,0.0,0.0,1450,1489
default,4,owner,60,42,married,no,others,105,88.0,3500.0,108.0,1000,1025
default,12,owner,60,35,married,no,fixed,60,92.0,3000.0,1600.0,875,875
default,1,rent,60,30,married,no,partime,84,92.0,0.0,0.0,750,900
ok,18,owner,60,39,married,no,fixed,60,130.0,3500.0,0.0,1400,1471
ok,12,parents,60,27,single,no,fixed,35,150.0,0.0,0.0,1350,1750
ok,7,owner,60,44,married,no,fixed,45,112.0,3500.0,0.0,1450,1625
ok,5,owner,60,40,married,yes,fixed,60,134.0,3500.0,0.0,1200,1291
default,2,owner,60,32,married,yes,fixed,60,101.0,7000.0,2500.0,1600,1850
ok,14,owner,60,29,married,no,fixed,35,143.0,5000.0,0.0,1400,1668
default,5,private,72,29,married,no,fixed,45,92.0,1500.0,850.0,1450,1516
default,1,other,36,40,married,yes,fixed,75,150.0,0.0,0.0,800,800
ok,2,rent,48,41,separated,no,fixed,61,162.0,0.0,0.0,900,1178
default,1,owner,48,34,married,no,others,60,45.0,2500.0,0.0,1000,1476
ok,13,owner,24,37,single,no,fixed,35,100.0,3000.0,0.0,800,1494
ok,12,owner,48,42,married,no,fixed,60,118.0,5000.0,0.0,900,1350
ok,0,parents,36,22,married,no,partime,35,72.0,0.0,0.0,650,950
ok,6,parents,12,27,single,no,freelance,35,129.0,0.0,0.0,400,1777
ok,3,parents,36,29,single,no,partime,35,110.0,0.0,0.0,800,1428
ok,5,owner,36,58,married,no,others,35,80.0,7000.0,0.0,750,1150
ok,12,owner,36,34,married,no,fixed,60,97.0,4500.0,96.0,600,1253
ok,14,owner,60,43,married,no,fixed,45,103.0,4000.0,0.0,950,1206
default,0,owner,36,42,married,no,fixed,75,0.0,7000.0,0.0,2500,3058
default,15,owner,60,31,married,yes,fixed,45,96.0,4000.0,0.0,960,1031
default,1,private,48,55,married,no,fixed,60,94.0,8000.0,840.0,900,1050
ok,7,parents,6,28,single,no,fixed,35,93.0,,0.0,600,1827
ok,0,parents,60,24,single,no,fixed,35,148.0,12000.0,0.0,1150,1275
ok,2,owner,60,44,married,no,fixed,75,274.0,6000.0,0.0,1600,2070
ok,5,parents,60,59,married,no,others,35,140.0,5000.0,0.0,650,730
ok,20,rent,48,44,widow,yes,freelance,43,77.0,0.0,0.0,550,1499
ok,1,parents,36,27,single,no,fixed,35,91.0,0.0,0.0,1000,1866
default,0,rent,36,34,single,no,partime,44,85.0,0.0,0.0,325,375
default,29,owner,60,50,widow,no,fixed,35,175.0,6000.0,0.0,1143,1143
ok,6,ignore,24,37,married,no,fixed,75,466.0,10000.0,800.0,1678,1678
ok,3,owner,48,42,married,no,fixed,45,150.0,20000.0,3000.0,1500,2163
default,1,parents,48,22,single,no,partime,35,52.0,0.0,0.0,1200,1442
ok,4,rent,36,35,married,no,partime,52,72.0,0.0,0.0,350,899
ok,0,owner,36,37,married,no,freelance,60,0.0,15000.0,0.0,400,750
ok,13,owner,36,50,married,no,fixed,45,139.0,1800.0,0.0,715,1683
ok,12,parents,60,32,married,no,fixed,35,105.0,0.0,0.0,1400,1780
ok,5,owner,60,58,married,no,freelance,45,93.0,45000.0,0.0,1500,2090
ok,22,owner,48,48,married,no,freelance,75,642.0,37000.0,0.0,1000,1484
ok,15,owner,60,56,married,yes,freelance,45,155.0,10500.0,0.0,1250,1392
ok,30,owner,60,53,married,no,fixed,35,120.0,4000.0,0.0,1250,1401
ok,3,rent,36,45,married,no,freelance,61,155.0,10000.0,0.0,1000,1500
ok,20,owner,48,37,separated,no,fixed,35,165.0,8000.0,1000.0,1300,2500
ok,0,parents,24,23,married,no,partime,35,150.0,0.0,0.0,500,1175
default,5,rent,60,29,married,no,fixed,56,105.0,0.0,0.0,1350,1396
ok,1,parents,60,20,single,no,fixed,35,65.0,0.0,0.0,1000,1479
default,5,owner,12,27,married,no,fixed,45,86.0,2500.0,0.0,1000,1600
default,3,rent,60,34,married,no,freelance,45,0.0,0.0,0.0,1000,1625
ok,10,rent,48,39,married,no,fixed,51,163.0,0.0,0.0,880,1345
ok,3,other,60,32,married,no,freelance,35,0.0,0.0,0.0,1000,1731
ok,5,owner,6,52,married,no,fixed,35,122.0,2000.0,0.0,250,1500
default,4,rent,36,34,married,no,fixed,73,126.0,0.0,0.0,1000,1250
default,3,owner,36,28,married,no,partime,35,100.0,3000.0,0.0,1000,1851
default,1,other,36,37,married,no,freelance,60,27.0,0.0,0.0,850,1000
ok,5,owner,36,45,married,no,fixed,75,167.0,7000.0,2300.0,400,800
default,14,rent,48,33,married,no,fixed,65,45.0,0.0,0.0,1300,1695
ok,27,owner,36,53,married,yes,fixed,35,136.0,4000.0,0.0,350,1389
ok,1,owner,48,39,married,no,fixed,45,150.0,10500.0,0.0,1300,1392
ok,24,owner,18,38,married,yes,fixed,45,0.0,7000.0,90.0,300,400
ok,15,owner,24,29,married,no,fixed,45,130.0,4000.0,0.0,400,899
ok,20,owner,60,36,married,no,fixed,45,218.0,5000.0,2500.0,1600,2478
ok,31,owner,48,57,married,yes,freelance,60,230.0,19400.0,1781.0,600,887
default,0,owner,60,24,married,no,others,35,104.0,7000.0,2500.0,1350,1425
ok,7,owner,36,36,married,no,fixed,45,103.0,4000.0,0.0,325,1626
ok,9,rent,48,23,married,no,fixed,47,118.0,0.0,0.0,1500,1643
default,0,rent,36,36,married,no,partime,84,240.0,0.0,0.0,1050,1342
ok,18,other,36,52,married,no,fixed,35,120.0,0.0,0.0,600,1418
ok,19,private,60,54,married,no,fixed,45,80.0,3500.0,0.0,1300,1534
ok,2,rent,36,45,single,no,fixed,45,99.0,0.0,0.0,350,555
ok,8,owner,36,53,married,no,fixed,45,254.0,6000.0,0.0,350,575
ok,12,owner,60,27,married,no,fixed,35,167.0,4000.0,0.0,1000,1537
ok,16,rent,60,47,married,yes,fixed,72,120.0,0.0,0.0,1150,1428
ok,26,owner,36,44,married,no,fixed,75,108.0,6000.0,0.0,1606,2605
ok,32,owner,36,56,married,no,fixed,60,152.0,7000.0,0.0,1000,2950
ok,12,private,12,41,married,no,freelance,75,111.0,20000.0,0.0,1200,2130
ok,1,owner,60,59,married,no,others,45,228.0,10000.0,0.0,1150,1150
ok,14,owner,48,48,married,yes,fixed,60,107.0,5000.0,0.0,850,1801
ok,7,rent,60,56,married,no,fixed,55,101.0,0.0,0.0,790,1106
ok,13,parents,36,27,single,no,fixed,35,105.0,0.0,0.0,500,800
default,1,parents,48,36,married,no,partime,60,150.0,0.0,0.0,1000,1148
ok,0,private,60,31,married,no,freelance,45,,4500.0,0.0,1550,1954
ok,5,owner,60,49,married,yes,fixed,60,125.0,14000.0,0.0,1000,1297
ok,30,rent,24,53,married,no,freelance,69,240.0,25000.0,0.0,1000,2200
ok,21,owner,48,53,married,no,fixed,35,110.0,3000.0,0.0,1000,1674
ok,11,owner,60,38,married,no,freelance,35,122.0,3500.0,0.0,1000,1182
ok,11,rent,60,50,married,no,freelance,50,152.0,0.0,0.0,1400,1637
ok,4,parents,48,21,single,no,fixed,35,60.0,4000.0,0.0,600,1320
default,2,rent,60,41,married,no,freelance,44,90.0,0.0,0.0,1800,2213
ok,20,owner,24,46,married,no,freelance,35,40.0,17000.0,0.0,1000,1895
ok,26,owner,60,54,married,no,freelance,60,186.0,80000.0,0.0,1600,2257
ok,20,owner,36,48,married,no,fixed,60,131.0,3500.0,0.0,1000,2188
ok,1,parents,24,26,single,no,fixed,45,153.0,18500.0,0.0,500,1505
ok,8,private,36,33,married,no,freelance,45,0.0,5100.0,0.0,600,1124
ok,12,private,48,37,married,no,freelance,60,100.0,9000.0,0.0,1200,1995
ok,4,owner,60,37,married,no,freelance,35,128.0,18000.0,0.0,800,1560
ok,4,owner,60,37,married,no,freelance,35,128.0,18000.0,0.0,800,1560
default,4,private,60,43,married,yes,fixed,45,109.0,0.0,0.0,1050,1530
ok,2,owner,60,33,married,no,fixed,60,198.0,4600.0,3500.0,700,760
default,13,rent,48,28,married,yes,fixed,54,190.0,0.0,0.0,800,1157
ok,28,owner,24,49,married,no,fixed,35,73.0,2700.0,0.0,400,500
default,5,parents,24,28,single,yes,freelance,35,0.0,0.0,0.0,400,640
ok,15,owner,60,32,divorced,no,freelance,35,0.0,6000.0,3300.0,1550,1612
ok,21,owner,36,51,married,no,fixed,75,160.0,1500.0,0.0,900,1221
ok,3,owner,60,28,married,yes,partime,60,122.0,5000.0,1000.0,800,1484
ok,2,owner,36,30,married,no,freelance,35,0.0,4000.0,0.0,1100,1850
ok,14,owner,48,51,married,no,fixed,45,130.0,2000.0,0.0,1400,1700
ok,6,private,60,45,married,no,fixed,60,169.0,2500.0,300.0,1250,1565
ok,4,parents,24,40,single,no,fixed,35,150.0,5500.0,600.0,500,1672
ok,1,rent,60,29,married,no,fixed,59,142.0,0.0,0.0,700,1344
ok,5,private,36,32,married,no,fixed,75,101.0,40000.0,0.0,1400,1444
default,2,parents,36,24,single,no,fixed,35,65.0,0.0,0.0,895,895
ok,0,owner,60,30,single,no,partime,35,285.0,8000.0,0.0,850,1251
ok,14,private,48,42,married,no,fixed,90,151.0,8000.0,6300.0,1000,1650
default,0,rent,48,49,married,no,partime,52,72.0,0.0,0.0,500,950
default,4,rent,60,34,single,no,fixed,43,80.0,0.0,0.0,1500,2218
default,2,owner,36,29,single,no,freelance,35,71.0,3000.0,0.0,950,1300
default,15,owner,48,50,married,yes,freelance,60,0.0,,,4000,6146
default,11,owner,48,26,married,no,fixed,35,135.0,3500.0,0.0,200,1871
ok,25,owner,48,48,married,yes,fixed,35,202.0,4000.0,0.0,800,1800
ok,21,owner,36,50,divorced,no,freelance,35,0.0,80000.0,0.0,1250,1423
default,2,owner,36,21,single,yes,freelance,35,25.0,13000.0,4000.0,1000,1200
ok,20,owner,36,63,married,no,freelance,35,110.0,6000.0,0.0,1000,1675
ok,9,owner,60,32,married,no,fixed,45,103.0,4500.0,0.0,1100,1293
ok,15,owner,60,51,married,no,fixed,60,216.0,5000.0,0.0,1000,1200
ok,5,parents,60,25,single,no,fixed,35,75.0,0.0,0.0,1200,1300
default,1,other,60,32,married,yes,partime,35,114.0,4000.0,500.0,1150,1661
ok,14,owner,60,28,married,yes,fixed,35,198.0,7000.0,900.0,1000,1850
ok,9,rent,48,32,married,yes,fixed,87,270.0,0.0,0.0,1000,1640
ok,7,owner,12,45,widow,yes,freelance,75,200.0,15000.0,0.0,600,1130
ok,1,parents,24,21,single,no,fixed,35,64.0,3000.0,0.0,700,1250
ok,19,owner,24,35,married,no,fixed,60,90.0,4000.0,0.0,200,1147
ok,12,owner,60,27,married,no,fixed,35,132.0,3000.0,1400.0,1400,1428
ok,11,owner,60,26,married,no,fixed,35,70.0,5000.0,0.0,1050,1273
ok,1,parents,48,21,single,no,partime,35,164.0,0.0,0.0,1400,1503
ok,2,owner,24,40,married,no,freelance,60,0.0,5000.0,0.0,680,1682
ok,6,parents,48,37,married,no,fixed,45,179.0,0.0,0.0,1000,1530
ok,5,owner,60,35,married,no,freelance,45,0.0,25000.0,0.0,1500,1850
ok,25,private,60,58,married,no,fixed,35,164.0,5000.0,1000.0,1500,2000
default,15,owner,60,50,widow,yes,freelance,35,25.0,15000.0,2520.0,880,951
ok,5,parents,24,25,single,no,partime,35,111.0,0.0,0.0,750,1125
ok,13,owner,60,43,married,no,fixed,45,123.0,3500.0,0.0,1600,1805
ok,35,rent,60,52,married,no,fixed,83,384.0,3000.0,3000.0,900,1633
ok,6,parents,60,41,married,no,fixed,75,217.0,0.0,0.0,1230,1238
ok,28,owner,30,54,married,no,fixed,45,234.0,15000.0,0.0,1250,2166
ok,25,owner,36,50,married,no,freelance,60,0.0,25000.0,3000.0,2300,3295
ok,0,owner,60,61,married,no,others,35,113.0,3000.0,0.0,1300,1726
ok,20,other,48,47,married,no,fixed,45,182.0,0.0,0.0,1200,1431
ok,15,parents,48,30,separated,no,fixed,35,126.0,0.0,0.0,850,1075
default,5,owner,36,35,separated,no,freelance,45,,2000.0,0.0,750,975
ok,3,parents,24,20,single,no,fixed,35,170.0,2000.0,0.0,500,1624
ok,2,owner,48,57,married,no,fixed,45,184.0,4000.0,0.0,1000,1500
default,1,owner,60,43,married,no,partime,75,147.0,6000.0,2000.0,750,1256
ok,10,owner,36,43,married,no,fixed,60,200.0,6500.0,0.0,1370,1717
ok,15,owner,60,29,married,no,fixed,45,42.0,15000.0,4800.0,1500,2519
default,0,rent,60,38,married,no,fixed,67,69.0,0.0,0.0,1200,1497
ok,0,rent,36,25,single,no,partime,44,93.0,0.0,0.0,800,1212
default,0,owner,36,27,married,no,freelance,45,0.0,3500.0,1500.0,600,780
ok,4,other,48,20,single,no,fixed,35,245.0,0.0,0.0,1126,1631
default,1,rent,36,44,married,yes,fixed,54,88.0,0.0,0.0,500,650
default,16,owner,60,44,married,no,fixed,35,150.0,2500.0,400.0,2000,2190
ok,0,parents,12,22,single,no,others,35,42.0,0.0,0.0,200,748
default,10,unk,18,47,married,yes,freelance,45,,,,700,1428
ok,15,owner,48,29,married,no,freelance,45,176.0,16200.0,0.0,1400,2475
ok,15,rent,24,42,married,yes,fixed,41,64.0,0.0,0.0,200,400
ok,8,private,12,31,single,yes,freelance,35,0.0,5000.0,0.0,1700,2963
ok,8,private,60,30,married,no,fixed,35,55.0,8000.0,5500.0,2000,2552
default,4,owner,24,22,single,no,fixed,35,97.0,3216.0,0.0,1000,1000
ok,11,owner,60,54,married,no,fixed,45,230.0,15000.0,0.0,1200,1415
ok,5,owner,12,60,married,no,fixed,60,125.0,5000.0,0.0,400,1361
default,7,rent,48,43,married,no,fixed,44,92.0,0.0,0.0,1300,1653
ok,9,rent,60,31,single,no,fixed,44,87.0,0.0,0.0,1200,1364
ok,12,owner,60,28,single,no,fixed,35,126.0,15000.0,0.0,1350,1381
ok,5,parents,36,29,single,no,fixed,35,134.0,0.0,0.0,300,425
ok,20,owner,36,49,married,no,freelance,60,0.0,44000.0,0.0,2220,2220
ok,5,parents,60,23,single,no,freelance,35,85.0,0.0,0.0,948,1148
ok,11,owner,36,40,married,no,fixed,45,203.0,8000.0,4000.0,900,1674
ok,1,parents,18,25,single,no,partime,35,47.0,0.0,0.0,400,1367
ok,20,rent,48,46,married,no,fixed,98,230.0,0.0,0.0,650,900
ok,10,owner,24,50,married,no,freelance,45,102.0,6000.0,0.0,1000,2445
default,1,parents,60,26,single,no,partime,35,0.0,0.0,0.0,2400,2599
default,3,private,24,47,married,no,fixed,60,116.0,4000.0,1500.0,800,1000
ok,11,owner,60,38,married,yes,fixed,60,352.0,5000.0,0.0,1300,1850
ok,2,rent,60,36,single,no,fixed,52,170.0,0.0,0.0,1300,1400
ok,18,owner,60,35,married,no,fixed,45,92.0,4000.0,0.0,950,1250
default,15,private,48,49,married,yes,fixed,60,112.0,2000.0,1000.0,900,960
default,2,rent,60,40,single,yes,fixed,104,138.0,5000.0,300.0,1700,1879
ok,5,parents,12,41,married,no,freelance,35,0.0,0.0,0.0,900,1925
ok,13,parents,36,34,single,no,fixed,35,90.0,0.0,0.0,500,1014
default,3,private,36,53,widow,no,others,105,84.0,2500.0,500.0,700,890
default,0,rent,36,27,married,no,partime,42,72.0,0.0,0.0,700,925
default,0,parents,36,23,single,no,fixed,35,200.0,0.0,0.0,1100,2095
default,0,other,60,27,married,no,freelance,60,0.0,0.0,0.0,1400,1453
default,0,owner,48,49,married,no,partime,35,136.0,5000.0,1600.0,900,1178
ok,9,owner,60,24,married,no,fixed,35,125.0,4000.0,0.0,1000,1174
ok,12,owner,36,49,married,no,freelance,35,78.0,12000.0,2000.0,1000,1200
ok,2,other,60,23,married,no,freelance,35,140.0,0.0,0.0,1400,1581
default,6,parents,60,29,single,no,freelance,35,0.0,3500.0,0.0,1000,1183
ok,9,rent,48,23,married,no,fixed,65,197.0,0.0,0.0,400,2305
ok,22,owner,48,44,single,no,fixed,35,122.0,5000.0,0.0,900,1500
default,0,private,60,39,married,no,partime,35,85.0,1500.0,0.0,1270,1405
ok,0,owner,60,27,single,no,fixed,35,87.0,15000.0,0.0,1000,1034
default,18,owner,18,38,married,yes,freelance,60,93.0,20000.0,0.0,950,1350
ok,10,parents,36,50,separated,no,fixed,35,86.0,0.0,0.0,700,1473
default,1,private,48,63,married,no,others,35,0.0,2000.0,0.0,500,1400
ok,2,other,30,21,single,no,fixed,35,53.0,5000.0,0.0,1000,1525
ok,30,owner,48,53,married,no,freelance,45,0.0,38000.0,0.0,1600,2120
ok,3,parents,36,28,single,no,fixed,35,91.0,0.0,0.0,1000,2050
ok,15,owner,60,48,married,no,fixed,45,105.0,3000.0,0.0,250,1092
ok,10,other,60,50,single,no,fixed,35,147.0,0.0,0.0,1080,1152
default,1,parents,36,26,single,yes,partime,35,335.0,0.0,0.0,600,700
default,5,parents,48,28,married,no,fixed,35,173.0,0.0,0.0,1600,1630
ok,3,rent,60,24,single,no,fixed,60,147.0,0.0,0.0,1050,1351
ok,11,owner,60,28,married,no,fixed,75,260.0,24000.0,0.0,1400,1852
default,4,rent,36,24,married,no,partime,55,100.0,0.0,0.0,650,725
ok,12,owner,48,35,single,no,fixed,45,264.0,25000.0,1700.0,1000,1560
ok,4,owner,24,49,married,no,fixed,45,132.0,15000.0,0.0,850,1338
ok,1,parents,60,23,single,no,fixed,35,53.0,80000.0,0.0,1150,1409
ok,3,owner,60,51,married,no,fixed,35,123.0,25000.0,0.0,1800,2208
ok,12,private,60,45,married,no,fixed,45,292.0,,0.0,950,997
default,29,rent,60,55,married,yes,fixed,45,100.0,0.0,0.0,1400,1530
ok,3,owner,60,64,widow,no,others,35,135.0,2500.0,0.0,650,660
ok,0,owner,60,42,married,yes,partime,35,90.0,3000.0,1500.0,1200,1438
default,2,ignore,12,32,married,yes,fixed,45,60.0,3000.0,0.0,1000,1800
ok,29,owner,48,60,married,no,fixed,35,152.0,3500.0,0.0,1050,1550
ok,20,owner,24,42,married,yes,freelance,60,145.0,10000.0,0.0,1000,1622
ok,2,parents,60,23,single,yes,fixed,35,80.0,0.0,0.0,1570,1671
ok,22,owner,48,53,married,no,fixed,35,110.0,5000.0,0.0,1500,1683
ok,14,parents,36,30,married,no,fixed,35,172.0,0.0,0.0,1100,1505
ok,5,other,24,33,married,no,fixed,60,115.0,0.0,0.0,400,1600
ok,8,owner,36,37,married,yes,fixed,75,190.0,20000.0,0.0,1000,2105
ok,5,owner,60,26,married,no,fixed,35,56.0,6000.0,0.0,1100,1151
ok,23,owner,48,45,married,no,fixed,90,298.0,10000.0,3500.0,500,1111
ok,1,owner,60,28,married,yes,fixed,35,72.0,6000.0,0.0,1150,2100
default,0,rent,12,23,married,no,partime,43,80.0,0.0,0.0,200,1200
ok,40,owner,36,59,married,no,freelance,35,0.0,17000.0,3000.0,500,1571
ok,6,owner,60,22,single,no,fixed,45,233.0,10000.0,0.0,850,1014
ok,1,parents,60,33,married,no,fixed,60,355.0,12000.0,0.0,1900,2150
ok,3,parents,48,25,single,no,fixed,35,32.0,0.0,0.0,700,1114
default,0,parents,60,22,single,no,partime,35,49.0,0.0,0.0,1250,1316
ok,8,owner,36,25,married,no,fixed,35,185.0,3000.0,0.0,1600,2202
ok,2,rent,60,28,single,no,fixed,47,115.0,0.0,0.0,1000,1015
ok,1,parents,60,21,single,yes,freelance,35,73.0,0.0,0.0,800,899
default,0,owner,48,42,separated,yes,fixed,60,119.0,15000.0,0.0,800,800
default,3,private,60,35,married,yes,fixed,45,219.0,1000.0,0.0,1000,1232
ok,14,owner,48,44,married,no,fixed,60,105.0,3000.0,0.0,500,1745
default,8,rent,60,58,married,no,fixed,35,0.0,0.0,0.0,1700,2136
ok,6,rent,60,23,married,no,fixed,48,134.0,0.0,0.0,1000,1064
default,0,owner,60,41,married,no,partime,45,40.0,4500.0,80.0,800,825
ok,3,other,60,27,single,no,fixed,35,184.0,4700.0,700.0,1400,1640
ok,1,parents,60,20,married,no,partime,35,90.0,0.0,0.0,1370,1499
default,7,rent,60,22,married,no,partime,47,119.0,0.0,0.0,1040,1200
ok,2,private,60,21,single,no,freelance,35,170.0,4000.0,0.0,1000,1522
ok,19,private,60,55,married,no,fixed,45,118.0,4000.0,0.0,1300,1661
ok,0,parents,12,24,single,no,freelance,35,85.0,0.0,0.0,240,240
ok,1,parents,36,23,single,no,fixed,35,95.0,0.0,0.0,1000,1639
ok,4,rent,48,33,married,no,fixed,58,133.0,0.0,0.0,1500,1784
ok,4,parents,30,30,single,no,fixed,35,81.0,0.0,0.0,600,775
ok,2,private,60,35,married,no,fixed,35,190.0,9900.0,2000.0,700,782
ok,20,owner,60,54,married,no,fixed,60,191.0,5000.0,0.0,600,1400
ok,1,other,24,46,married,no,partime,45,70.0,2500.0,0.0,390,590
ok,10,rent,48,53,married,no,fixed,48,127.0,0.0,0.0,500,1000
default,4,rent,60,58,married,yes,freelance,60,0.0,0.0,0.0,900,2906
ok,3,owner,60,41,married,no,freelance,60,142.0,14000.0,0.0,1889,1889
ok,15,owner,60,41,married,no,fixed,35,125.0,10000.0,0.0,1000,1040
ok,5,rent,48,26,separated,no,fixed,53,178.0,0.0,0.0,1200,2279
ok,26,owner,48,49,married,no,fixed,60,240.0,2000.0,0.0,1750,2047
ok,6,owner,36,23,married,no,fixed,45,125.0,3500.0,1500.0,650,1158
ok,8,rent,54,29,married,no,fixed,43,80.0,0.0,0.0,1000,1241
default,15,owner,48,53,married,no,freelance,45,200.0,15000.0,3500.0,1650,2000
ok,1,parents,12,21,single,no,others,35,0.0,0.0,0.0,800,1428
ok,7,owner,36,25,married,no,fixed,35,70.0,3000.0,750.0,650,700
default,10,rent,60,38,married,yes,freelance,60,0.0,8000.0,0.0,2200,2387
ok,19,owner,36,47,married,no,fixed,35,110.0,12000.0,1600.0,1400,1883
ok,7,owner,60,26,married,no,fixed,35,132.0,5000.0,2400.0,650,900
ok,10,private,36,41,married,no,fixed,45,168.0,11500.0,4000.0,250,500
ok,20,parents,36,38,married,yes,freelance,60,0.0,25000.0,0.0,1500,1650
default,2,private,24,41,married,yes,freelance,90,19.0,5000.0,0.0,800,1900
ok,5,rent,24,36,married,no,fixed,70,100.0,0.0,0.0,700,2995
ok,2,other,36,31,married,no,fixed,45,130.0,0.0,0.0,600,1135
default,2,private,48,44,married,no,others,60,95.0,4300.0,0.0,1250,1250
ok,3,parents,60,23,single,no,freelance,45,70.0,4000.0,0.0,1000,1330
ok,10,rent,36,45,married,yes,fixed,83,383.0,0.0,0.0,800,4300
default,10,owner,48,35,married,no,fixed,45,63.0,5000.0,350.0,1000,1580
ok,0,parents,48,20,single,no,partime,35,215.0,15000.0,0.0,1100,1100
ok,4,parents,60,26,single,no,fixed,35,104.0,2500.0,2000.0,1048,1048
ok,2,parents,48,27,married,no,fixed,45,164.0,0.0,0.0,1100,1464
ok,20,owner,30,55,married,no,freelance,75,0.0,25000.0,0.0,1100,1930
ok,0,parents,48,19,single,no,partime,35,53.0,0.0,0.0,1250,1310
ok,1,owner,12,34,married,no,freelance,60,0.0,12000.0,0.0,400,600
ok,4,rent,60,29,married,yes,fixed,59,142.0,1000.0,0.0,1250,1267
ok,18,owner,60,51,married,yes,fixed,45,182.0,5000.0,0.0,1500,1500
ok,1,rent,60,23,married,yes,fixed,54,92.0,0.0,0.0,1450,1626
ok,15,private,60,31,married,no,fixed,60,100.0,2500.0,800.0,1000,1323
default,0,rent,60,36,married,no,others,47,121.0,0.0,0.0,900,1423
ok,6,other,60,20,married,no,fixed,45,130.0,0.0,0.0,1250,1404
default,10,private,60,30,married,no,fixed,35,123.0,2000.0,0.0,1600,1600
default,10,owner,60,62,married,no,fixed,60,78.0,6000.0,0.0,1130,1130
ok,4,other,36,27,single,no,freelance,35,41.0,0.0,0.0,200,795
ok,6,parents,48,27,single,no,fixed,35,113.0,4000.0,0.0,990,995
ok,6,private,60,35,married,no,fixed,45,160.0,3000.0,1200.0,900,1612
ok,2,owner,48,50,married,no,fixed,35,86.0,4000.0,0.0,900,1221
ok,14,parents,60,31,married,no,fixed,35,100.0,0.0,0.0,1500,1500
default,0,other,36,19,single,no,fixed,35,100.0,0.0,0.0,650,650
default,1,parents,60,38,married,no,partime,60,92.0,3500.0,0.0,1000,1025
default,10,owner,48,63,married,yes,freelance,35,0.0,3000.0,0.0,4000,4769
ok,3,private,60,27,married,no,fixed,45,194.0,3500.0,1000.0,700,1083
